stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
70216,70216,Kent Street,,,,42.343927,-71.114569,RapidTransit,,,level_median,0,place-kntst,2,Brookline,,,0
2829-parent,2829-parent,N Washington St @ Medford St,,,,42.365749,-71.058505,ExpressBus-Downtown,,,,1,,1,Boston,North Washington Street,,3
2829,2829,N Washington St @ Medford St,,,,42.365749,-71.058505,ExpressBus-Downtown,,,,0,2829-parent,1,Boston,North Washington Street,,3
5035-parent,5035-parent,55 George St opp Wedgemere Rd,,,,42.411773,-71.113596,LocalBus,,,,1,,1,Medford,George Street,Wedgemere Road,3
5035,5035,55 George St opp Wedgemere Rd,,,,42.411773,-71.113596,LocalBus,,,,0,5035-parent,1,Medford,George Street,Wedgemere Road,3
15985-parent,15985-parent,Main St @ Hancock St,,,,42.476349,-71.100425,LocalBus,,,,1,,1,Stoneham,Main Street,Hancock Street,3
15985,15985,Main St @ Hancock St,,,,42.476349,-71.100425,LocalBus,,,,0,15985-parent,1,Stoneham,Main Street,Hancock Street,3
30618-parent,30618-parent,Washington St @ Walnut St,,,,42.184559,-71.203331,LocalBus,,,,1,,1,Norwood,Washington Street,Walnut Avenue,3
30618,30618,Washington St @ Walnut St,,,,42.184559,-71.203331,LocalBus,,,,0,30618-parent,1,Norwood,Washington Street,Walnut Avenue,3
4147-parent,4147-parent,Opp 202 Reedsdale Rd @ Milton Hospital,,,,42.252277,-71.075258,LocalBus,,,,1,,1,Milton,Reedsdale Road,Unnamed Road,3
4147,4147,Opp 202 Reedsdale Rd @ Milton Hospital,,,,42.252277,-71.075258,LocalBus,,,,0,4147-parent,1,Milton,Reedsdale Road,Unnamed Road,3
8577-parent,8577-parent,Trueman Dr @ Broadway,,,,42.441396,-71.031087,LocalBus,,,,1,,1,Malden,Trueman Drive,Broadway,3
8577,8577,Trueman Dr @ Broadway,,,,42.441396,-71.031087,LocalBus,,,,0,8577-parent,1,Malden,Trueman Drive,Broadway,3
88340-parent,88340-parent,South St @ Bedford St,,,,42.371525,-71.250207,LocalBus,,,,1,,1,Waltham,South Street,Bedford Street,3
88340,88340,South St @ Bedford St,,,,42.371525,-71.250207,LocalBus,,,,0,88340-parent,1,Waltham,South Street,Bedford Street,3
6742-parent,6742-parent,Kings Hill Dr @ Magner Rd,,,,42.467356,-70.990121,LocalBus,,,,1,,0,Lynn,Kings Hill Drive,Nottingham Court,3
6742,6742,Kings Hill Dr @ Magner Rd,,,,42.467356,-70.990121,LocalBus,,,,0,6742-parent,0,Lynn,Kings Hill Drive,Nottingham Court,3
3323-parent,3323-parent,Palmer St @ Sea St,,,,42.260634,-70.97844,LocalBus,,,,1,,1,Quincy,Palmer Street,Sea Street,3
3323,3323,Palmer St @ Sea St,,,,42.260634,-70.97844,LocalBus,,,,0,3323-parent,1,Quincy,Palmer Street,Sea Street,3
17001-parent,17001-parent,280 Boylston St,,,,42.319284,-71.179309,LocalBus,,,,1,,1,Newton,Boylston Street,,3
17001,17001,280 Boylston St,,,,42.319284,-71.179309,LocalBus,,,,0,17001-parent,1,Newton,Boylston Street,,3
3727-parent,3727-parent,Quincy Ave @ Faxon Commons,,,,42.240156,-70.986298,LocalBus,,,,1,,1,Quincy,Quincy Avenue,Burns Avenue,3
3727,3727,Quincy Ave @ Faxon Commons,,,,42.240156,-70.986298,LocalBus,,,,0,3727-parent,1,Quincy,Quincy Avenue,Burns Avenue,3
9187-parent,9187-parent,Main St @ Forest St,,,,42.484184,-71.06779,LocalBus,,,,1,,0,Wakefield,Main Street,Forest Street,3
9187,9187,Main St @ Forest St,,,,42.484184,-71.06779,LocalBus,,,,0,9187-parent,0,Wakefield,Main Street,Forest Street,3
11736-parent,11736-parent,Ames St @ Westview St,,,,42.290612,-71.086389,LocalBus,,,,1,,1,Boston,Ames Street,Westview Street,3
11736,11736,Ames St @ Westview St,,,,42.290612,-71.086389,LocalBus,,,,0,11736-parent,1,Boston,Ames Street,Westview Street,3
88618-parent,88618-parent,Washington St @ Polley Ln,,,,42.154754,-71.221995,LocalBus,,,,1,,1,Walpole,Washington Street,Short Street,3
88618,88618,Washington St @ Polley Ln,,,,42.154754,-71.221995,LocalBus,,,,0,88618-parent,1,Walpole,Washington Street,Short Street,3
48-parent,48-parent,Dorchester St @ W 6th St,,,,42.333973,-71.049151,LocalBus,,,,1,,1,Boston,Dorchester Street,Mercer Street,3
48,48,Dorchester St @ W 6th St,,,,42.333973,-71.049151,LocalBus,,,,0,48-parent,1,Boston,Dorchester Street,Mercer Street,3
5066-parent,5066-parent,Clifton St @ Dexter St,,,,42.431318,-71.079628,LocalBus,,,,1,,1,Malden,Clifton Street,Dexter Street,3
5066,5066,Clifton St @ Dexter St,,,,42.431318,-71.079628,LocalBus,,,,0,5066-parent,1,Malden,Clifton Street,Dexter Street,3
3164-parent,3164-parent,E Squantum St @ Thoreau Rd,,,,42.280093,-71.025033,LocalBus,,,,1,,1,Quincy,East Squantum Street,Faxon Road,3
3164,3164,E Squantum St @ Thoreau Rd,,,,42.280093,-71.025033,LocalBus,,,,0,3164-parent,1,Quincy,East Squantum Street,Faxon Road,3
999-parent,999-parent,Galen St @ Water St,,,,42.363754,-71.185942,LocalBus,,,,1,,1,Watertown,Galen Street,Water Street,3
999,999,Galen St @ Water St,,,,42.363754,-71.185942,LocalBus,,,,0,999-parent,1,Watertown,Galen Street,Water Street,3
4275-parent,4275-parent,North St @ Union St,,,,42.162735,-71.041184,LocalBus,,,,1,,1,Randolph,North Street,Union Street,3
4275,4275,North St @ Union St,,,,42.162735,-71.041184,LocalBus,,,,0,4275-parent,1,Randolph,North Street,Union Street,3
56002-parent,56002-parent,Second St opp Boston St,,,,42.399068,-71.048907,LocalBus,,,,1,,1,Everett,Second Street,Boston Street,3
56002,56002,Second St opp Boston St,,,,42.399068,-71.048907,LocalBus,,,,0,56002-parent,1,Everett,Second Street,Boston Street,3
7825-parent,7825-parent,Commonwealth Ave @ Lexington St,,,,42.348058,-71.247735,LocalBus,,,,1,,1,Newton,Commonwealth Avenue,Commonwealth Avenue Service Road,3
7825,7825,Commonwealth Ave @ Lexington St,,,,42.348058,-71.247735,LocalBus,,,,0,7825-parent,1,Newton,Commonwealth Avenue,Commonwealth Avenue Service Road,3
7476-parent,7476-parent,59 Main St,,,,42.464586,-71.014678,LocalBus,,,,1,,1,Saugus,Main Street,Newhall Avenue,3
7476,7476,59 Main St,,,,42.464586,-71.014678,LocalBus,,,,0,7476-parent,1,Saugus,Main Street,Newhall Avenue,3
16459-parent,16459-parent,Cummins Hwy @ Regis Rd,,,,42.269672,-71.096952,LocalBus,,,,1,,1,Boston,Cummins Highway,Regis Road,3
16459,16459,Cummins Hwy @ Regis Rd,,,,42.269672,-71.096952,LocalBus,,,,0,16459-parent,1,Boston,Cummins Highway,Regis Road,3
1891-parent,1891-parent,Independence Dr @ Thornton Rd,,,,42.298163,-71.156897,LocalBus,,,,1,,1,Brookline,Independence Drive,,3
1891,1891,Independence Dr @ Thornton Rd,,,,42.298163,-71.156897,LocalBus,,,,0,1891-parent,1,Brookline,Independence Drive,,3
3699-parent,3699-parent,North St @ East St,,,,42.231484,-70.944662,LocalBus,,,,1,,1,Weymouth,North Street,East Street,3
3699,3699,North St @ East St,,,,42.231484,-70.944662,LocalBus,,,,0,3699-parent,1,Weymouth,North Street,East Street,3
10603-parent,10603-parent,Washington St @ Durnell Ave,,,,42.282287,-71.132671,LocalBus,,,,1,,1,Boston,Washington Street,Rosecliff Street,3
10603,10603,Washington St @ Durnell Ave,,,,42.282287,-71.132671,LocalBus,,,,0,10603-parent,1,Boston,Washington Street,Rosecliff Street,3
18351-parent,18351-parent,Sohier Rd opp Tozer Rd,,,,42.566793,-70.878907,LocalBus,,,,1,,1,Beverly,Sohier Road,Tozer Road,3
18351,18351,Sohier Rd opp Tozer Rd,,,,42.566793,-70.878907,LocalBus,,,,0,18351-parent,1,Beverly,Sohier Road,Tozer Road,3
2515-parent,2515-parent,Windsor St @ Lincoln St,,,,42.371052,-71.09398,LocalBus,,,,1,,1,Cambridge,Windsor Street,Lincoln Street,3
2515,2515,Windsor St @ Lincoln St,,,,42.371052,-71.09398,LocalBus,,,,0,2515-parent,1,Cambridge,Windsor Street,Lincoln Street,3
1635-parent,1635-parent,Centre St @ Granite St,,,,42.239724,-71.016759,LocalBus,,,,1,,1,Quincy,Centre Street,Granite Street,3
1635,1635,Centre St @ Granite St,,,,42.239724,-71.016759,LocalBus,,,,0,1635-parent,1,Quincy,Centre Street,Granite Street,3
1219-parent,1219-parent,Columbus Ave @ Centre St,,,,42.325015,-71.09808,LocalBus,,,,1,,1,Boston,Columbus Avenue,Centre Street,3
1219,1219,Columbus Ave @ Centre St,,,,42.325015,-71.09808,LocalBus,,,,0,1219-parent,1,Boston,Columbus Avenue,Centre Street,3
1984-parent,1984-parent,Boylston St @ Hammond St,,,,42.323275,-71.163979,LocalBus,,,,1,,1,Brookline,Boylston Street,Hammond Street,3
1984,1984,Boylston St @ Hammond St,,,,42.323275,-71.163979,LocalBus,,,,0,1984-parent,1,Brookline,Boylston Street,Hammond Street,3
6681-parent,6681-parent,N Franklin St @ Boston St,,,,42.469943,-70.959904,LocalBus,,,,1,,1,Lynn,Franklin Street,Boston Street,3
6681,6681,N Franklin St @ Boston St,,,,42.469943,-70.959904,LocalBus,,,,0,6681-parent,1,Lynn,Franklin Street,Boston Street,3
82133-parent,82133-parent,Central Ave @ Reservoir St,,,,42.311431,-71.22864,LocalBus,,,,1,,1,Needham,Central Avenue,,3
82133,82133,Central Ave @ Reservoir St,,,,42.311431,-71.22864,LocalBus,,,,0,82133-parent,1,Needham,Central Avenue,,3
2513-parent,2513-parent,Webster Ave @ Norfolk St,,,,42.37518,-71.095093,LocalBus,,,,1,,1,Somerville,Webster Avenue,Norfolk Street,3
2513,2513,Webster Ave @ Norfolk St,,,,42.37518,-71.095093,LocalBus,,,,0,2513-parent,1,Somerville,Webster Avenue,Norfolk Street,3
35773-parent,35773-parent,Revere St @ Michael Della Russo Way,,,,42.418535,-70.994626,LocalBus,,,,1,,1,Revere,Revere Street,Friend Street,3
35773,35773,Revere St @ Michael Della Russo Way,,,,42.418535,-70.994626,LocalBus,,,,0,35773-parent,1,Revere,Revere Street,Friend Street,3
2463-parent,2463-parent,Rindge Ave @ Clifton St,,,,42.393791,-71.136374,LocalBus,,,,1,,1,Cambridge,Rindge Avenue,Clifton Street,3
2463,2463,Rindge Ave @ Clifton St,,,,42.393791,-71.136374,LocalBus,,,,0,2463-parent,1,Cambridge,Rindge Avenue,Clifton Street,3
178-parent,178-parent,Saint James Ave @ Dartmouth St,,,,42.349505,-71.076639,ExpressBus-Downtown,,,,1,,1,Boston,Saint James Avenue,Dartmouth Street,3
178,178,Saint James Ave @ Dartmouth St,,,,42.349505,-71.076639,ExpressBus-Downtown,,,,0,178-parent,1,Boston,Saint James Avenue,Dartmouth Street,3
7180-parent,7180-parent,Cabot St @ Herrick St,,,,42.561754,-70.883707,LocalBus,,,,1,,1,Beverly,Cabot Street,Herrick Street,3
7180,7180,Cabot St @ Herrick St,,,,42.561754,-70.883707,LocalBus,,,,0,7180-parent,1,Beverly,Cabot Street,Herrick Street,3
4609-parent,4609-parent,Margin St opp Margin St Ct,,,,42.539954,-70.918699,LocalBus,,,,1,,1,Peabody,Margin Street,Margin Street Court,3
4609,4609,Margin St opp Margin St Ct,,,,42.539954,-70.918699,LocalBus,,,,0,4609-parent,1,Peabody,Margin Street,Margin Street Court,3
1136-parent,1136-parent,Centre St @ Wyman St,,,,42.3225,-71.106772,LocalBus,,,,1,,1,Boston,Centre Street,Wyman Street,3
1136,1136,Centre St @ Wyman St,,,,42.3225,-71.106772,LocalBus,,,,0,1136-parent,1,Boston,Centre Street,Wyman Street,3
5638-parent,5638-parent,Chelsea St @ Cabot St,,,,42.40546,-71.052578,LocalBus,,,,1,,1,Everett,Chelsea Street,Chelsea Place,3
5638,5638,Chelsea St @ Cabot St,,,,42.40546,-71.052578,LocalBus,,,,0,5638-parent,1,Everett,Chelsea Street,Chelsea Place,3
61852-parent,61852-parent,Highland Ave @ May St,,,,42.282926,-71.236174,LocalBus,,,,1,,1,Needham,Highland Avenue,May Street,3
61852,61852,Highland Ave @ May St,,,,42.282926,-71.236174,LocalBus,,,,0,61852-parent,1,Needham,Highland Avenue,May Street,3
4064-parent,4064-parent,203 North St,,,,42.168345,-71.036517,LocalBus,,,,1,,1,Randolph,North Street,Pleasant Street,3
4064,4064,203 North St,,,,42.168345,-71.036517,LocalBus,,,,0,4064-parent,1,Randolph,North Street,Pleasant Street,3
4074-parent,4074-parent,North St opp Scannel Rd,,,,42.182885,-71.028109,LocalBus,,,,1,,1,Randolph,North Street,,3
4074,4074,North St opp Scannel Rd,,,,42.182885,-71.028109,LocalBus,,,,0,4074-parent,1,Randolph,North Street,,3
81917-parent,81917-parent,Chestnut Hill Ave @ Channing Rd,,,,42.326824,-71.143,LocalBus,,,,1,,1,Brookline,Chestnut Hill Avenue,Elliot Street Extension,3
81917,81917,Chestnut Hill Ave @ Channing Rd,,,,42.326824,-71.143,LocalBus,,,,0,81917-parent,1,Brookline,Chestnut Hill Avenue,Elliot Street Extension,3
117-parent,117-parent,Congress St @ Haymarket Sta,,,,42.361847,-71.057724,ExpressBus-Downtown,,,,1,,1,Boston,Congress Street,Hanover Street,3
117,117,Congress St @ Haymarket Sta,,,,42.361847,-71.057724,ExpressBus-Downtown,,,,0,117-parent,1,Boston,Congress Street,Hanover Street,3
6678-parent,6678-parent,Franklin St @ Lyman St,,,,42.467479,-70.956993,LocalBus,,,,1,,1,Lynn,Franklin Street,Lyman Street,3
6678,6678,Franklin St @ Lyman St,,,,42.467479,-70.956993,LocalBus,,,,0,6678-parent,1,Lynn,Franklin Street,Lyman Street,3
78201-parent,78201-parent,Lexington St @ Rumford Ave,,,,42.357685,-71.239754,LocalBus,,,,1,,1,Newton,Lexington Street,Rumford Avenue,3
78201,78201,Lexington St @ Rumford Ave,,,,42.357685,-71.239754,LocalBus,,,,0,78201-parent,1,Newton,Lexington Street,Rumford Avenue,3
4462-parent,4462-parent,Highland Ave @ Cherry Hill Ave,,,,42.509241,-70.911106,LocalBus,,,,1,,1,Salem,Highland Avenue,Willson Street,3
4462,4462,Highland Ave @ Cherry Hill Ave,,,,42.509241,-70.911106,LocalBus,,,,0,4462-parent,1,Salem,Highland Avenue,Willson Street,3
15046-parent,15046-parent,Spruce St @ Williams St,,,,42.392509,-71.044421,LocalBus,,,,1,,0,Chelsea,Spruce Street,Williams Street,3
15046,15046,Spruce St @ Williams St,,,,42.392509,-71.044421,LocalBus,,,,0,15046-parent,0,Chelsea,Spruce Street,Williams Street,3
3375-parent,3375-parent,Gallivan Blvd @ Hutchinson St,,,,42.280178,-71.064545,LocalBus,,,,1,,1,Boston,Gallivan Boulevard,Hutchinson Street,3
3375,3375,Gallivan Blvd @ Hutchinson St,,,,42.280178,-71.064545,LocalBus,,,,0,3375-parent,1,Boston,Gallivan Boulevard,Hutchinson Street,3
6476-parent,6476-parent,Hyde Park Ave @ Ramsdell Ave,,,,42.276992,-71.119388,LocalBus,,,,1,,1,Boston,Hyde Park Avenue,Ramsdell Avenue,3
6476,6476,Hyde Park Ave @ Ramsdell Ave,,,,42.276992,-71.119388,LocalBus,,,,0,6476-parent,1,Boston,Hyde Park Avenue,Ramsdell Avenue,3
71410-parent,71410-parent,Nantasket Ave from Y St to T St,,,,42.304446,-70.884723,LocalBus,,,,1,,1,Hull,Nantasket Avenue,W Street,3
71410,71410,Nantasket Ave from Y St to T St,,,,42.304446,-70.884723,LocalBus,,,,0,71410-parent,1,Hull,Nantasket Avenue,W Street,3
5360-parent,5360-parent,Ferry St @ Harvard St,,,,42.420885,-71.056916,LocalBus,,,,1,,1,Malden,Ferry Street,Winthrop Street,3
5360,5360,Ferry St @ Harvard St,,,,42.420885,-71.056916,LocalBus,,,,0,5360-parent,1,Malden,Ferry Street,Winthrop Street,3
5392-parent,5392-parent,Cross St @ Pelham St,,,,42.420159,-71.061447,LocalBus,,,,1,,1,Malden,Cross Street,Pelham Street,3
5392,5392,Cross St @ Pelham St,,,,42.420159,-71.061447,LocalBus,,,,0,5392-parent,1,Malden,Cross Street,Pelham Street,3
5658-parent,5658-parent,Central Ave @ Willow St,,,,42.388264,-71.026812,LocalBus,,,,1,,1,Chelsea,Central Avenue,Willow Street,3
5658,5658,Central Ave @ Willow St,,,,42.388264,-71.026812,LocalBus,,,,0,5658-parent,1,Chelsea,Central Avenue,Willow Street,3
2460-parent,2460-parent,Somerville Ave @ White St (Porter Sq),,,,42.388534,-71.118917,LocalBus,,,,1,,1,Cambridge,Somerville Avenue,White Street,3
2460,2460,Somerville Ave @ White St (Porter Sq),,,,42.388534,-71.118917,LocalBus,,,,0,2460-parent,1,Cambridge,Somerville Avenue,White Street,3
3988-parent,3988-parent,Howard St @ Lisa Dr,,,,42.119819,-71.016899,LocalBus,,,,1,,1,Brockton,Howard Street,Lisa Drive,3
3988,3988,Howard St @ Lisa Dr,,,,42.119819,-71.016899,LocalBus,,,,0,3988-parent,1,Brockton,Howard Street,Lisa Drive,3
846-parent,846-parent,Lagrange St @ Westmount Ave,,,,42.282552,-71.160733,LocalBus,,,,1,,1,Boston,La Grange Street,Westmount Avenue,3
846,846,Lagrange St @ Westmount Ave,,,,42.282552,-71.160733,LocalBus,,,,0,846-parent,1,Boston,La Grange Street,Westmount Avenue,3
2847-parent,2847-parent,Bunker Hill St @ Clarken Ct,,,,42.380878,-71.066635,LocalBus,,,,1,,1,Boston,Bunker Hill Court,Bunker Hill Street,3
2847,2847,Bunker Hill St @ Clarken Ct,,,,42.380878,-71.066635,LocalBus,,,,0,2847-parent,1,Boston,Bunker Hill Court,Bunker Hill Street,3
9960-parent,9960-parent,Massachusetts Ave @ Theo Glynn Way,,,,42.329903,-71.069388,LocalBus,,,,1,,1,Boston,Massachusetts Avenue,Pompeii Street,3
9960,9960,Massachusetts Ave @ Theo Glynn Way,,,,42.329903,-71.069388,LocalBus,,,,0,9960-parent,1,Boston,Massachusetts Avenue,Pompeii Street,3
1550-parent,1550-parent,Cypress St @ Kendall St,,,,42.326685,-71.123912,LocalBus,,,,1,,1,Brookline,Cypress Street,Roberts Street,3
1550,1550,Cypress St @ Kendall St,,,,42.326685,-71.123912,LocalBus,,,,0,1550-parent,1,Brookline,Cypress Street,Roberts Street,3
place-crtst,place-crtst,Courthouse,,,,42.35245,-71.04685,,,,,1,,1,Boston,,,
74612,74612,Courthouse,,,,42.352161,-71.046469,SLWaterfrontNonLogan,,,level_-2_platform,0,place-crtst,1,Boston,,,3
74616,74616,Courthouse,,,,42.352329,-71.046342,SLWaterfrontNonLogan,,,level_-2_platform,0,place-crtst,1,Boston,,,3
4664-parent,4664-parent,Water St @ S Liberty St,,,,42.544489,-70.919885,LocalBus,,,,1,,1,Danvers,Water Street,South Liberty Street,3
4664,4664,Water St @ S Liberty St,,,,42.544489,-70.919885,LocalBus,,,,0,4664-parent,1,Danvers,Water Street,South Liberty Street,3
9040-parent,9040-parent,Riverside Ave @ Middlesex Ave,,,,42.408877,-71.080329,LocalBus,,,,1,,1,Medford,Riverside Avenue,Middlesex Avenue,3
9040,9040,Riverside Ave @ Middlesex Ave,,,,42.408877,-71.080329,LocalBus,,,,0,9040-parent,1,Medford,Riverside Avenue,Middlesex Avenue,3
5532-parent,5532-parent,Eastern Ave @ Lynn St,,,,42.431512,-71.026548,LocalBus,,,,1,,1,Malden,Eastern Avenue,Lynn Street,3
5532,5532,Eastern Ave @ Lynn St,,,,42.431512,-71.026548,LocalBus,,,,0,5532-parent,1,Malden,Eastern Avenue,Lynn Street,3
3050-parent,3050-parent,Hancock St @ Bass St,,,,42.267041,-71.01491,LocalBus,,,,1,,1,Quincy,Hancock Street,Bass Street,3
3050,3050,Hancock St @ Bass St,,,,42.267041,-71.01491,LocalBus,,,,0,3050-parent,1,Quincy,Hancock Street,Bass Street,3
6262-parent,6262-parent,Washington Ave opp Brookdale St,,,,42.430221,-71.022687,LocalBus,,,,1,,1,Revere,Washington Avenue,Brookdale Street,3
6262,6262,Washington Ave opp Brookdale St,,,,42.430221,-71.022687,LocalBus,,,,0,6262-parent,1,Revere,Washington Avenue,Brookdale Street,3
5076-parent,5076-parent,Clifton St @ Kernwood St,,,,42.431595,-71.077325,LocalBus,,,,1,,1,Malden,Clifton Street,Kernwood Street,3
5076,5076,Clifton St @ Kernwood St,,,,42.431595,-71.077325,LocalBus,,,,0,5076-parent,1,Malden,Clifton Street,Kernwood Street,3
place-NEC-2040,place-NEC-2040,Mansfield,,,,42.032787,-71.219917,CR-zone-6,,,,1,,1,Mansfield,,,
place-NEC-2040-0,place-NEC-2040-0,platform 0,,,,42.032787,-71.219917,CR-zone-6,,,,0,place-NEC-2040,1,Mansfield,,,2
place-NEC-2040-1,place-NEC-2040-1,platform 1,,,,42.032787,-71.219917,CR-zone-6,,,,0,place-NEC-2040,1,Mansfield,,,2
7255-parent,7255-parent,Chestnut St opp Allerton St,,,,42.479132,-70.953798,LocalBus,,,,1,,1,Lynn,Chestnut Street,Allerton Street,3
7255,7255,Chestnut St opp Allerton St,,,,42.479132,-70.953798,LocalBus,,,,0,7255-parent,1,Lynn,Chestnut Street,Allerton Street,3
1668-parent,1668-parent,Cambridge St @ Everett Ave,,,,42.442772,-71.151924,LocalBus,,,,1,,1,Winchester,Cambridge Street,Myopia Road,3
1668,1668,Cambridge St @ Everett Ave,,,,42.442772,-71.151924,LocalBus,,,,0,1668-parent,1,Winchester,Cambridge Street,Myopia Road,3
2483-parent,2483-parent,Wachusett Ave @ Hillside Ave,,,,42.414883,-71.182886,LocalBus,,,,1,,0,Arlington,Wachusett Avenue,Hillside Avenue,3
2483,2483,Wachusett Ave @ Hillside Ave,,,,42.414883,-71.182886,LocalBus,,,,0,2483-parent,0,Arlington,Wachusett Avenue,Hillside Avenue,3
9006-parent,9006-parent,Lebanon St @ Bratley St,,,,42.442778,-71.051561,LocalBus,,,,1,,1,Melrose,Lebanon Street,Bratley Street,3
9006,9006,Lebanon St @ Bratley St,,,,42.442778,-71.051561,LocalBus,,,,0,9006-parent,1,Melrose,Lebanon Street,Bratley Street,3
9070112-parent,9070112-parent,Chestnut Hill Avenue - Commonwealth Ave @ Chestnut Hill Ave,,,,42.33802,-71.15411,,,,,1,,1,Boston,Commonwealth Avenue,Chestnut Hill Avenue,3
9070112,9070112,Chestnut Hill Avenue - Commonwealth Ave @ Chestnut Hill Ave,,,,42.33802,-71.15411,,,,,0,9070112-parent,1,Boston,Commonwealth Avenue,Chestnut Hill Avenue,3
15649-parent,15649-parent,Summit Ave @ Lafayette Ave,,,,42.402415,-71.033439,LocalBus,,,,1,,1,Chelsea,Summit Avenue,Lafayette Avenue,3
15649,15649,Summit Ave @ Lafayette Ave,,,,42.402415,-71.033439,LocalBus,,,,0,15649-parent,1,Chelsea,Summit Avenue,Lafayette Avenue,3
2686-parent,2686-parent,Highland Ave @ Vinal Ave,,,,42.38571,-71.095748,LocalBus,,,,1,,1,Somerville,Highland Avenue,Vinal Avenue,3
2686,2686,Highland Ave @ Vinal Ave,,,,42.38571,-71.095748,LocalBus,,,,0,2686-parent,1,Somerville,Highland Avenue,Vinal Avenue,3
5865-parent,5865-parent,Maverick St @ Frankfort St,,,,42.368921,-71.036054,LocalBus,,,,1,,1,Boston,Maverick Street,Frankfort Street,3
5865,5865,Maverick St @ Frankfort St,,,,42.368921,-71.036054,LocalBus,,,,0,5865-parent,1,Boston,Maverick Street,Frankfort Street,3
3165-parent,3165-parent,E Squantum St @ Newbury Ave,,,,42.278346,-71.027138,LocalBus,,,,1,,1,Quincy,East Squantum Street,Newbury Avenue,3
3165,3165,E Squantum St @ Newbury Ave,,,,42.278346,-71.027138,LocalBus,,,,0,3165-parent,1,Quincy,East Squantum Street,Newbury Avenue,3
